chr1	1	1000000	0.345639
chr1	1000001	2000000	0.384491
chr1	2000001	3000000	0.263139
chr1	3000001	4000000	0.464349
chr1	4000001	5000000	0.586608
chr1	5000001	6000000	0.524316
chr1	6000001	7000000	0.476599
chr1	7000001	8000000	0.450451
chr1	8000001	9000000	0.598404
chr1	9000001	10000000	0.515944
chr1	10000001	11000000	0.405288
chr1	11000001	12000000	0.528367
chr1	12000001	13000000	0.460039
chr1	13000001	14000000	0.376046
chr1	14000001	15000000	0.437321
chr1	15000001	16000000	0.377056
chr1	16000001	17000000	0.240733
chr1	17000001	18000000	0.425084
chr1	18000001	19000000	0.403727
chr1	19000001	20000000	0.350609
chr1	20000001	21000000	0.427079
chr1	21000001	22000000	0.470218
chr1	22000001	23000000	0.394220
chr1	23000001	24000000	0.447318
chr1	24000001	25000000	0.416497
chr1	25000001	26000000	0.349080
chr1	26000001	27000000	0.077484
chr1	27000001	28000000	0.376023
chr1	28000001	29000000	0.568365
chr1	29000001	30000000	0.462721
chr1	30000001	31000000	0.460379
chr1	31000001	32000000	0.412620
chr1	32000001	33000000	0.501302
chr1	33000001	34000000	0.514738
chr1	34000001	35000000	0.467829
chr1	35000001	36000000	0.450275
chr1	36000001	37000000	0.551701
chr1	37000001	38000000	0.535034
chr1	38000001	39000000	0.544571
chr1	39000001	40000000	0.524210
chr1	40000001	41000000	0.400695
chr1	41000001	42000000	0.410307
chr1	42000001	43000000	0.501278
chr1	43000001	44000000	0.552610
chr1	44000001	45000000	0.543701
chr1	45000001	46000000	0.613702
chr1	46000001	47000000	0.668920
chr1	47000001	48000000	0.522129
chr1	48000001	49000000	0.616127
chr1	49000001	50000000	0.499643
chr1	50000001	51000000	0.363201
chr1	51000001	52000000	0.436161
chr1	52000001	53000000	0.343086
chr1	53000001	54000000	0.563757
chr1	54000001	55000000	0.503891
chr1	55000001	56000000	0.436149
chr1	56000001	57000000	0.527119
chr1	57000001	58000000	0.481869
chr1	58000001	59000000	0.321327
chr1	59000001	60000000	0.444430
chr1	60000001	61000000	0.397049
chr1	61000001	62000000	0.572730
chr1	62000001	63000000	0.317071
chr1	63000001	64000000	0.479242
chr1	64000001	65000000	0.413599
chr1	65000001	66000000	0.417790
chr1	66000001	67000000	0.466932
chr1	67000001	68000000	0.420756
chr1	68000001	69000000	0.457642
chr1	69000001	70000000	0.521043
chr1	70000001	71000000	0.531968
chr1	71000001	72000000	0.644799
chr1	72000001	73000000	0.345320
chr1	73000001	74000000	0.421469
chr1	74000001	75000000	0.491201
chr1	75000001	76000000	0.317096
chr1	76000001	77000000	0.582104
chr1	77000001	78000000	0.209541
chr1	78000001	79000000	0.506735
chr1	79000001	80000000	0.312961
chr1	80000001	81000000	0.449682
chr1	81000001	82000000	0.635936
chr1	82000001	83000000	0.462397
chr1	83000001	84000000	0.586664
chr1	84000001	85000000	0.452584
chr1	85000001	86000000	0.385743
chr1	86000001	87000000	0.362377
chr1	87000001	88000000	0.383818
chr1	88000001	89000000	0.318333
chr1	89000001	90000000	0.454682
chr1	90000001	91000000	0.503394
chr1	91000001	92000000	0.544383
chr1	92000001	93000000	0.549443
chr1	93000001	94000000	0.520615
chr1	94000001	95000000	0.439147
chr1	95000001	96000000	0.488131
chr1	96000001	96096873	0.444881
chr10	1	1000000	0.453161
chr10	1000001	2000000	0.459563
chr10	2000001	3000000	0.455835
chr10	3000001	4000000	0.397780
chr10	4000001	5000000	0.511898
chr10	5000001	6000000	0.402007
chr10	6000001	7000000	0.202456
chr10	7000001	8000000	0.208769
chr10	8000001	9000000	0.432390
chr10	9000001	10000000	0.507795
chr10	10000001	11000000	0.492070
chr10	11000001	12000000	0.429972
chr10	12000001	13000000	0.520884
chr10	13000001	14000000	0.304311
chr10	14000001	15000000	0.351349
chr10	15000001	16000000	0.123448
chr10	16000001	17000000	0.234127
chr10	17000001	18000000	0.325720
chr10	18000001	19000000	0.685794
chr10	19000001	20000000	0.365054
chr10	20000001	21000000	0.301568
chr10	21000001	22000000	0.255974
chr10	22000001	23000000	0.498539
chr10	23000001	24000000	0.578929
chr10	24000001	25000000	0.214687
chr10	25000001	26000000	0.356751
chr10	26000001	27000000	0.481228
chr10	27000001	28000000	0.360020
chr10	28000001	29000000	0.365159
chr10	29000001	30000000	0.671746
chr10	30000001	31000000	0.437912
chr10	31000001	32000000	0.410758
chr10	32000001	33000000	0.530343
chr10	33000001	34000000	0.482186
chr10	34000001	35000000	0.705611
chr10	35000001	36000000	0.526031
chr10	36000001	37000000	0.580569
chr10	37000001	38000000	0.249310
chr10	38000001	39000000	0.487277
chr10	39000001	40000000	0.493106
chr10	40000001	41000000	0.354975
chr10	41000001	42000000	0.355188
chr10	42000001	43000000	0.422616
chr10	43000001	44000000	0.283095
chr10	44000001	45000000	0.475967
chr10	45000001	46000000	0.456612
chr10	46000001	47000000	0.546468
chr10	47000001	48000000	0.273360
chr10	48000001	49000000	0.237642
chr10	49000001	50000000	0.119363
chr10	50000001	51000000	0.448873
chr10	51000001	52000000	0.170154
chr10	52000001	53000000	0.411671
chr10	53000001	54000000	0.296203
chr10	54000001	55000000	0.319446
chr10	55000001	56000000	0.282344
chr10	56000001	57000000	0.337902
chr10	57000001	58000000	0.462494
chr10	58000001	59000000	0.351255
chr10	59000001	60000000	0.348338
chr10	60000001	61000000	0.271980
chr10	61000001	62000000	0.477857
chr10	62000001	63000000	0.398267
chr10	63000001	64000000	0.375814
chr10	64000001	65000000	0.185266
chr10	65000001	66000000	0.295016
chr10	66000001	67000000	0.500621
chr10	67000001	68000000	0.541219
chr10	68000001	68053814	0.620378
chr11	1	1000000	0.348596
chr11	1000001	2000000	0.189394
chr11	2000001	3000000	0.439440
chr11	3000001	4000000	0.353073
chr11	4000001	5000000	0.310034
chr11	5000001	6000000	0.307519
chr11	6000001	7000000	0.308178
chr11	7000001	8000000	0.132353
chr11	8000001	9000000	0.095433
chr11	9000001	10000000	0.358573
chr11	10000001	11000000	0.218042
chr11	11000001	12000000	0.331879
chr11	12000001	13000000	0.302306
chr11	13000001	14000000	0.440839
chr11	14000001	15000000	0.490164
chr11	15000001	16000000	0.395737
chr11	16000001	17000000	0.316721
chr11	17000001	18000000	0.182926
chr11	18000001	19000000	0.132746
chr11	19000001	20000000	0.396030
chr11	20000001	21000000	0.137015
chr11	21000001	22000000	0.273098
chr11	22000001	23000000	0.308915
chr11	23000001	24000000	0.157142
chr11	24000001	25000000	0.385109
chr11	25000001	26000000	0.381447
chr11	26000001	27000000	0.510338
chr11	27000001	28000000	0.319153
chr11	28000001	29000000	0.418338
chr11	29000001	30000000	0.491804
chr11	30000001	31000000	0.719563
chr11	31000001	32000000	0.647243
chr11	32000001	33000000	0.594015
chr11	33000001	34000000	0.406799
chr11	34000001	35000000	0.505864
chr11	35000001	36000000	0.329912
chr11	36000001	37000000	0.445475
chr11	37000001	38000000	0.118887
chr11	38000001	39000000	0.254732
chr11	39000001	40000000	0.348800
chr11	40000001	41000000	0.135479
chr11	41000001	42000000	0.182621
chr11	42000001	43000000	0.339997
chr11	43000001	44000000	0.313445
chr11	44000001	45000000	0.257701
chr11	45000001	46000000	0.169313
chr11	46000001	47000000	0.182557
chr11	47000001	48000000	0.312256
chr11	48000001	49000000	0.223826
chr11	49000001	50000000	0.367575
chr11	50000001	51000000	0.552952
chr11	51000001	52000000	0.379250
chr11	52000001	53000000	0.470899
chr11	53000001	54000000	0.550264
chr11	54000001	55000000	0.269253
chr11	55000001	56000000	0.200400
chr11	56000001	57000000	0.233061
chr11	57000001	58000000	0.331457
chr11	58000001	59000000	0.300971
chr11	59000001	60000000	0.476817
chr11	60000001	61000000	0.303573
chr11	61000001	62000000	0.327463
chr11	62000001	63000000	0.317892
chr11	63000001	64000000	0.338315
chr11	64000001	65000000	0.259796
chr11	65000001	66000000	0.430950
chr11	66000001	67000000	0.261771
chr11	67000001	68000000	0.335850
chr11	68000001	69000000	0.185980
chr11	69000001	70000000	0.287247
chr11	70000001	71000000	0.265190
chr11	71000001	72000000	0.375073
chr11	72000001	73000000	0.718351
chr11	73000001	74000000	0.595821
chr11	74000001	75000000	0.243327
chr11	75000001	76000000	0.441058
chr11	76000001	77000000	0.375241
chr11	77000001	78000000	0.231953
chr11	78000001	79000000	0.418372
chr11	79000001	80000000	0.203494
chr11	80000001	81000000	0.140004
chr11	81000001	82000000	0.280243
chr11	82000001	83000000	0.522688
chr11	83000001	84000000	0.120704
chr11	84000001	85000000	0.344021
chr11	85000001	86000000	0.041256
chr11	86000001	87000000	0.097415
chr11	87000001	88000000	0.035924
chr11	88000001	89000000	0.037226
chr11	89000001	89337516	0.110540
chr12	1	1000000	0.202990
chr12	1000001	2000000	0.534013
chr12	2000001	3000000	0.385498
chr12	3000001	4000000	0.527248
chr12	4000001	5000000	0.655024
chr12	5000001	6000000	0.447295
chr12	6000001	7000000	0.560867
chr12	7000001	8000000	0.578261
chr12	8000001	9000000	0.493746
chr12	9000001	10000000	0.310164
chr12	10000001	11000000	0.261376
chr12	11000001	12000000	0.436699
chr12	12000001	13000000	0.637682
chr12	13000001	14000000	0.366614
chr12	14000001	15000000	0.387561
chr12	15000001	16000000	0.314907
chr12	16000001	17000000	0.688502
chr12	17000001	18000000	0.352283
chr12	18000001	19000000	0.307358
chr12	19000001	20000000	0.632271
chr12	20000001	21000000	0.510522
chr12	21000001	22000000	0.457701
chr12	22000001	23000000	0.602525
chr12	23000001	24000000	0.609535
chr12	24000001	25000000	0.585490
chr12	25000001	26000000	0.579813
chr12	26000001	27000000	0.549485
chr12	27000001	28000000	0.551690
chr12	28000001	29000000	0.579879
chr12	29000001	30000000	0.426837
chr12	30000001	31000000	0.630336
chr12	31000001	32000000	0.431587
chr12	32000001	33000000	0.357365
chr12	33000001	34000000	0.513164
chr12	34000001	35000000	0.302131
chr12	35000001	36000000	0.499360
chr12	36000001	37000000	0.470507
chr12	37000001	38000000	0.386702
chr12	38000001	39000000	0.478771
chr12	39000001	40000000	0.336178
chr12	40000001	41000000	0.222338
chr12	41000001	42000000	0.461609
chr12	42000001	43000000	0.572626
chr12	43000001	44000000	0.600983
chr12	44000001	45000000	0.359638
chr12	45000001	46000000	0.544086
chr12	46000001	47000000	0.394157
chr12	47000001	48000000	0.412962
chr12	48000001	49000000	0.617131
chr12	49000001	50000000	0.529144
chr12	50000001	51000000	0.454985
chr12	51000001	52000000	0.575065
chr12	52000001	53000000	0.272078
chr12	53000001	54000000	0.554424
chr12	54000001	55000000	0.323281
chr12	55000001	56000000	0.582814
chr12	56000001	57000000	0.443998
chr12	57000001	58000000	0.569950
chr12	58000001	59000000	0.657828
chr12	59000001	60000000	0.500889
chr12	60000001	61000000	0.643239
chr12	61000001	62000000	0.639463
chr12	62000001	63000000	0.285265
chr12	63000001	64000000	0.639426
chr12	64000001	65000000	0.271782
chr12	65000001	66000000	0.556597
chr12	66000001	67000000	0.421204
chr12	67000001	68000000	0.537696
chr12	68000001	69000000	0.333484
chr12	69000001	70000000	0.428143
chr12	70000001	71000000	0.391423
chr12	71000001	72000000	0.180855
chr12	72000001	73000000	0.303190
chr12	73000001	74000000	0.381297
chr12	74000001	75000000	0.432935
chr12	75000001	76000000	0.482617
chr12	76000001	77000000	0.392273
chr12	77000001	78000000	0.367661
chr12	78000001	79000000	0.327360
chr12	79000001	80000000	0.232668
